No.,URL,Title,Description,Date,Guest,Position,Company,Category,Biggest Challenge,SaaS Resources,Notes
081,http://saastr.libsyn.com/saastr-081-why-it-is-wrong-to-have-a-sales-led-culture-why-there-should-be-tension-between-your-sales-and-finance-orgs-why-everyone-needs-an-executive-coach-with-steve-garrity-co-founder-hearsay,"SaaStr 081: Why It Is Wrong To Have A Sales Led Culture, Why There Should Be Tension Between Your Sales and Finance Orgs & Why Everyone Needs An Executive Coach with Steve Garrity, Co-Founder @ HearSay","Steve Garrity is COO and founder of Hearsay Systems the leading advisor-client engagement solution for the financial services industry. Hearsay have backing from the likes of Sequoia, NEA, Kleiner Perkins Partner, Mike Abbott and Path Founder, Dave Morin. Before founding Hearsay, Steve worked as an engineer at Microsoft Corporation in Seattle is a graduate of Stanford University with a BS and MS in Computer Science. While at Stanford, he was selected as a Mayfield Fellow in the Stanford Technology Ventures Program. During which, he joined Fortify Software as a product manager. Steve is also an investor in, and advisor to a number of Silicon Valley start-ups. In Today’s Episode You Will Learn:  How did Steve made his way into the world of SaaS from the world of Microsoft? How does Steve approach the management around his engineering team? How does Steve balance management of engineers while still allowing creativity? Are there dangers of giving engineers freedom? Is it possible to have both a happy engineering and sales? How does Steve look to harmonise the team? Is it not contra popular theory to have different cultures for different segments of the team? Why does Steve believe that executive coaching is an almost universal requirement? How does Steve justify that to the board?  60 Second SaaStr  Steve’s Biggest Productivity tools? What does Steve now know that he wishes he had known at the start? The biggest mistake SaaS companies are enacting with their social media strategies?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Steve Garrity",12/9/2016 8:54:37,Steve Garrity,COO,Hearsay Systems,Financial Services,NA,Hope is Not a Strategy by Rick Page,"Started with how people reach customers on social media; tool about building relationships; enterprise software companies tend to be sales-driven company, but wanted to be product-focused; challenging to harmonize sales and engineering to the same culture, but focus on creating a unifiying culture; create a healthy tension; micromanaging - you have one choice - built what I say or quit; if you give people choice early, they'll give you buy in (what is best of the business?); proponent of executive coaching (therapy); lesson learned - enterprise sales framework; err on charging more and negotiating down; won't do customization, but will change roadmap to build reusable code; system v process - how to automate and make lives better; startups should start investing in systems from day one"
082,http://saastr.libsyn.com/saastr-082-what-really-is-saas-marketing-what-are-the-big-factors-startup-founders-should-consider-before-spending-big-on-marketing-what-are-the-must-have-marketing-channels-today-in-saas-with-david-rodnitzky-founder-ceo-3q-digital,"SaaStr 082: What Really Is SaaS Marketing? What Are The Big Factors Startup Founders Should Consider Before Spending Big On Marketing @ What Are The 'Must Have' Marketing Channels Today in SaaS with David Rodnitzky, Founder & CEO @ 3Q Digital","David Rodnitzky is founder and CEO of 3Q Digital, a leading digital agency that was acquired by Harte Hanks in 2015. Prior to 3Q Digital, he held senior marketing roles at several Internet companies, including Rentals.com (2000-2001), FindLaw (2001-2004), Adteractive (2004-2006), and Mercantila (2007-2008). David currently serves on advisory boards for several companies, including Marin Software, MediaBoost, Mediacause, and a stealth travel start-up. In Today’s Episode You Will Learn:  How did David enter the world of B2B SaaS marketing? What was the entry point for him? What really is SaaS marketing? Is it more consumer or B2B like? How does this alter and develop with the growth of the company? Before spending heavily on marketing, what gating factors should SaaS founders think heavily about before the big spend? Should this marketing plan be undertaken by an external firm or an internal team? What market channels should a SaaS company consider as ‘must haves’ in today’s world, as compared to ‘nice to have’s’? How does David differentiate between the two? We are always told if you cannot measure it, do not do it? How can SaaS companies measure the success and effect of their marketing campaigns? What are the key metrics that define success?  60 Second SaaStr  Biggest mistake current SaaS companies are currently enacting with their marketing? Favourite marketing resources and tools? What does David know now that he wishes he had known at the beginning?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr David Rodnitzsky",12/12/2016 3:47:43,David Rodnitzky,Founder,3Q Digital,Marketing,NA,Influence by Robert Cialdini,"Graduated from law school; moved to SF in dot com companies; online marketing/SEO; online performance marketing; saas marketing = consumer/enterprise mix; saas customers act like consumers, but cycle is longer like enterprise; a lot of marketing nurturing can be done with automation; basics before investing in marketing -- make sure your economics are in line with competitors; great conversion funnel; having the right offer; having marketing expertise; collect and analyze data -- figure them out before you spend a dime on marketing costs; online marketing - easy to do but difficult to do well; need to understand rationale, brand metrics; facebook -- best way to reach people who are not specifically looking for your product but need your project -- getting in front of targeted people not looking for you; top five marketing channels for saas - SEM, Analtycis, SEO, Conversion rate optimzation, email marketing (nurture element and automation); paid social was in top 10; 'you gon't get what you deserve, you get what you negotiate""; a good negotiator has a little swagger -- if they don't choose us, it's their loss; biggest mistakes: not looking at detail -- success in online marketing is continually looking for more and more advantages from data analysis - best people, constant testing; when they settle for ""good enough"" that is when they stagnate; ""above average performers deserve above average compensation and average performers deserve a generous severance package""; look for people who wants to own it; moving toward increasing fragmentation and automation; marketers now need to be data wonks to be successful; a golden age for having one to one relationships with potential customers... "
083,http://saastr.libsyn.com/saastr-083-qualtrics-ryan-smith-on-bootstrapping-to-a-bn-valuation-why-radical-transparency-is-fundamental-what-makes-the-truly-great-ceos,"SaaStr 083: Qualtrics' Ryan Smith on Bootstrapping To A $Bn Valuation, Why Radical Transparency Is Fundamental & What Makes The Truly Great CEOs","Ryan Smith is the Founder & CEO @ Qualtrics, an online survey company with 1,200 employees and a valuation of more than $1bn. They have backing from some of the world’s best investors including the likes of Sequoia, Accel and Insight Venture Partners having raised a $150m Series B in 2014. As for Ryan, there are many awesome things, first, he has built Qualtrics from Utah allowing him to gain perspective outside of the traditional tech bubbles, second, he held off on attain VC funding for many years despite the common belief that it is necessary for unicorn growth and finally he has the most incredible work life balance I have seen and if you have not already you must check out this piece on him in Forbes, it really is a must.   In Today’s Episode You Will Learn: 1.) How Ryan made his way into startups and came to found Qualtrics? 2.) Sequoia’s Bryan Schreier states that Ryan’s success is due to running the company on ‘first business principles’. What does he mean by this? How does this affect the way Ryan runs Qualtrics? 3.) Why did Ryan decide to bootstrap the company for such a long time with the likes of Accel and Sequoia looking to invest? What are the benefits of retaining such control? What are the financial requirements to do so? 4.) What makes the best CEO’s? How do they view the internal structure of the company? How do they perceive their role? How do they manage their day and optimise their time? 5.) How does Ryan look to instill ‘radical transparency’ in the organisation? What are the benefits of doing so? Can an organisation ever be too transparent? What are the challenges of such transparency?",12/16/2016 6:39:08,Ryan Smith,Founder,Qualtrics,Research,NA,NA,"Started qualitrics in 2002; father was trying to do something to duplicate himself; how to democratize it; taking a process that was hard and making it simple; started in academia; to do something great, will take 10, 20, 30 years; building a business to last, not to get funding; academic users seem like a bad business to start; cash flow positive since the beginning; took 2.5 years to figure out the sales cycle -- creativity comes from resource constraint; VCs are our partners; caatalyst for taking funding: $50MM sales and 50% profit margins; qualtrics became the de facto NPS product and feedback product; go there with whom you want to partner with, not just funding amount; transparency -- spend a lot of money communicating and over communicating; principle - ""no minor lapse of integrity""; my job as CEO changes every three months; have a plan: the day will run you if you don't run it'; it's going to take time: every bet we've taken has taken a little longer than we anticipated.  Every single one had a point where ""it's not gonna go""; gotta play the long game; CEO: ""I was most happy when ___"" (an individual contribution);"
084,http://saastr.libsyn.com/saastr-084-why-personalisation-is-the-future-of-sales-the-benefits-of-an-engineering-led-sales-team-why-customers-pay-a-premium-for-predictability-with-alex-maccaw-founder-ceo-clearbit,"SaaStr 084: Why Personalisation Is The Future Of Sales, The Benefits Of An Engineering Led Sales Team & Why Customers Pay A Premium For Predictability with Alex MacCaw, Founder & CEO @ Clearbit","Alex MacCaw is the Founder & CEO @ Clearbit, the startup that is building a suite of business intelligence APIs to help companies find more information on their customers in order to increase sales and reduce fraud. They have backing from some of the best early stage investors including the likes of First Round Capital, SV Angel, Intercom’s Eoghan McCabe, Hubspot’s Dharmesh Shah and many more incredible investors. As for Alex, as well as being a fellow Brit who loves tea, he also worked at the likes of Twitter and Stripe prior to founding Clearbit. In Today’s Episode You Will Learn:  How did Alex make his way into the world of SaaS and came to found Clearbit in SF having grown up in the UK? Should API driven companies have sales teams? Should they do outbound? What’s the most effective way to generate leads? Alex has said before that the trouble is, ‘everyone is treating their customers the same”. What does he mean by this? How do the smart companies differ? How possible is it to address customer specific needs at scale? How does this scalability alter when elements like freemium and self service models are added to the equation? How effective have freemium tools been for Alex as a lead gen to on board new customers? Why did Alex choose the same pricing structure as the likes of Stripe and Twilio? What was the thought process behind this?  60 Second SaaStr  How important is it for SaaS startups to be in SF? What does Alex know now that he wishes he had known when he started? Biggest mentor to Alex and how it came about? Fave SaaS reading material?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Alex MacCaw",12/19/2016 1:03:51,Alex MacCaw,Founder,Clearbit,Business Intelligence,NA,Monetizing Innovation by Madhavan Ramanujam,"Engineer by trade (stripe and twitter) -- solving companies data problems; modern data provider -- D&B 2.0; great product and great timing = rocketship; sales team is necessary, but you need to automate so you don't have to scale headcount; API-first means that it is you strategy; try to integrate where our customers hang out all day; tech companies tend to rely less on outbound than inbound/freemium; mistakes: lead qualtification manually; personalization is the future of sales: right now see the same thing; hear the same thing; personalizing at scale requires data (even customize home page); customized drip campaigns (40% increase); roadmap: suite of data apis; lesson learned: poor product development - going to customers and pricing before you build product; pricing -- billing by API volume; customers will pay a premium for predictibility (they don't like or understand the approach); stripe was straightforward ""by charge""; sales/mktg doesn't care -- moving to database contact size model (offer buckets); "
085,http://saastr.libsyn.com/saastr-085-how-saas-founders-should-view-competition-why-you-should-raise-every-round-as-if-it-is-your-last-how-to-create-an-environment-of-growth-fulfilment-with-david-hassell-founder-ceo-15five,"SaaStr 085: How SaaS Founders Should View Competition, Why You Should Raise Every Round As If It Is Your Last & How To Create An Environment of Growth & Fulfilment with David Hassell, Founder & CEO @ 15Five","David Hassell is the founder and CEO of 15Five, the leading web-based employee feedback and alignment solution that is transforming the way employees and managers communicate. They have backing from the likes of Matrix Partners, Point Nine Capital and many more leading investors. As for David, he was named ""The Most Connected Man You Don't Know in Silicon Valley"" by Forbes Magazine, David has also been featured in The New York Times, The Wall Street Journal, Inc., Entrepreneur, Wired, Fast Company, and the Financial Post. In Today’s Episode You Will Learn:  How did David made his way into the world of SaaS and came to found 15Five? How does David view competition? How should founders view additional competition to their space? What is the right response? Why did David choose such a public and deliberate fight back against one competitive attempt? David has said before that is passionate about the meaning and purpose of the business vehicle. What does he mean by this? How does this affect his thinking toward management and organisational structure? What are the keys to creating a harmonized, incentivized and happy culture for your business? How scalable is this approach and how has David seen his approach alter and develop with the growth of the company? Why did David choose the more bootstrapped funding option over the traditional heavy reliance on VC funding? Which startups is this right for? How can founders know when is the right time to put the pedal to the metal?  60 Second SaaStr  David’s fave productivity tools? David’s biggest mentor and how it came about? What does David know now that he wishes he had known at the start?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr David Hassell",12/23/2016 4:37:56,David Hassell,Founder,15Five,HR (employee engagement),NA,saastr; david skok,"Follow my passion, but if no money, then not a huge future in it; worked with CEOs as service; ""I'm sorry, ivan is out surfing"" CEO superpower - be informed no matter where you are; competition is great -- we're better for it, but plagarism is a different story; fear based competition (kill them); world is abundant (rising tide raises all boats); ignore competition (focus on customer success; row your own race); people attracted to authenticity; people with shared purpose (not asset -- owned and controlled); get 20, 50, 100% output by putting systems in place; you can feel when people are engaged v. checked out (hard to measure); lesson learned: greater clarity on strengths; starting out - wanted to figure out how far we could get with bootstrapping; took more space and time to create a framework; "
086,http://saastr.libsyn.com/saastr-086-why-you-have-to-focus-on-a-tiny-market-how-to-sell-that-market-to-vcs-with-auren-hoffman-founder-safegraph-liveramp,"SaaStr 086: Why You Have To Focus On A Tiny Market & How to Sell That Market To VCs with Auren Hoffman, Founder @ Safegraph & LiveRamp","Auren Hoffman is best known for being the former CEO and Founder @ LiveRamp, the leading data onboarder that was acquired by Acxiom for $310m. Today’s talk focuses on the 5 core lessons Auren took from that incredible journey with LiveRamp. Auren was also an angel investor and board member at BrightRoll, prior to it’s $610m acquisition by Yahoo. Today, he is the CEO at SafeGraph, the startup that is unlocking the world’s most powerful data so that machines and humans can answer some of society’s toughest questions. In Today’s Episode You Will Learn:  What is Auren’s thesis towards hiring all round athletes as opposed to position players? When do it make sense to do either? What stage of the company is right for which persona? What are the two different types of sales personas? At what type of company should you hire a relationship driven sales team and then what type of company for a product driven sales team? Why does Auren believe you should target a very small niche of the market? What are the benefits of such focus? How can you sell such a small market to VCs? How does Auren perceive the future of enterprise software? How has the rise of bottoms up sales affected the SaaS environment? How many more SaaS companies and buyers of SaaS are there today, compared to 10 years ago?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Auren Hoffman Algolia the robust search API that allows developers to integrate lightning fast, typo-tolerant search into their SaaS product. Out of the box, Algolia offers developers a powerful platform for building great search experiences. By owning the entire stack from engine to server, Algolia free up development teams to focus on adding intuitive search that delights users. This is perfect for existing search teams looking to spend less time on maintenance and infrastructure management and more time on user experience. For small SaaS teams, Algolia is a great investment on top of your existing stack that requires no specialist engineers. And you can learn more about how Algolia helps SaaS Scale Search and get started on their 14-day Free Trial at Algolia.com/SaaStrPodcast  ",1/2/2017 7:07:09,Auren Hoffman,Founder,LiveRamp,Middleware (API),NA,NA,"Saastr Annual 2016; 5 lessons learned: 
1) All around athletes beat position players in early days - potential v. position players; if you know what you're doing, then position players will be better -- but if you don't know, then all-arounders are better
2) put yourself in a box to define optionality - box says what you won't do (we're only going to do this thing); own the box; if strategy is clear, then you can push vision to everyone, if not clear, you need to micromanage; 
3) Focus on a small market that you can actually win -  find tiniest marketing you can find - really small (so no one else will care), you can own it and market is going to grow very fast; 
4) Sales people - product or relationship oriented - figure out what type of company you want to be quick - relationship (classic extrovert); product oriented (introvert and engineer, never will go to a baseball game)
5) The future of enteprise software - replacing people with software; how do I play in this scenario of abundance; "
087,http://saastr.libsyn.com/saastr-087-successful-saas-startups-do-1-of-two-things-why-specialisation-is-key-to-success-in-saas-with-michael-driscoll-founder-ceo-metamarkets,"SaaStr 087: Successful SaaS Startups Do 1 Of Two Things & Why Specialisation Is Key To Success In SaaS with Michael Driscoll, Founder @ CEO @ Metamarkets","Michael Driscoll is the Co-Founder and CEO @ Metamarkets, the startup that provide interactive analytics for programmatic marketing. They have raised over $38m in VC funding from our good friends at Data Collective, Founder Collective, IA Ventures and more incredible investors. As for Michael, prior to Metamarkets, he started two other companies: Dataspora, a life science analytics company (acquired by Via Science in 2011), and CustomInk.com, an early pioneer in e-commerce. Fun fact: Michael is also a founding Partner of the previously mentioned VC fund, Data Collective. In Today’s Episode You Will Learn:  How did Michael make his way from data lover to Silicon Valley SaaS Founder? Why does Mike believe in the inherent value of customer focus and product focus? What are the measurable benefits of being so specialised? Why does Mike believe it is so hard to be a cost leader in software? What are the fundamental challenges? What role does open source play in this? How does Mike view the alignment of the sales and the engineering team? Is it possible to have a harmonious relationship between the two? What should SaaS startup founders look for in potential seed investors? How can they determine whether they have these qualities? What should they look at in particular?  60 Second SaaStr  Mike’s fave productivity tools? What most companies are doing wrong in their approach to data science? What does Mike know now that he wishes he had known at the start?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Michael Driscoll",01/06/2017 8:14:35,Michael Driscoll,Founder,Metamarkets,Marketing (analytics),NA,NA,"Founded ~ 5 years ago; jackpot of big data was in digital media; 600B trades on high frequency media per day; 3 generic categories: 1 - cost leadership (walmart)  2 - product differentiation (apple) 3 - focus (deep into a vertical); software is always being commotitized; tableau in product differentiation, but has had market share eaten away by focused specialties; value of focus is that you can tie return in a measurable way; hard for excel to capture value from hedge fund to school; find ways to show where you can drive revenues up or costs down; historically -- broad horizontal strata, with saas - now vertical... now a shift back - how do you have vertical strata communicate? Early days in startup are acts of innovation, but as you scale execution gets more important; biggest mistake - data science is a separate dept, but its like arithmetic, should be everywhere; early stage investor -- look for VCs that look at the long term, patience is a virtue, seed is about team, series A is about innovation, product market in B and beyond; SaaS and credit facilities based on recurring annuity"
088,http://saastr.libsyn.com/saastr-088-how-to-react-when-a-lead-goes-dark-how-sales-reps-can-be-polite-not-rude-why-summary-emails-are-fundamental-after-all-client-interactions-with-john-barrows-godfather-of-sales,"SaaStr 088: How To React When A Lead Goes Dark? How Sales Reps Can Be Polite Not Rude? Why Summary Emails Are Fundamental After All Client Interactions with John Barrows, Godfather of Sales","John Barrows is essentially the Godfather of Sales. We often have VPs of Sales from tech titans on the show but who trains those VPs and sales reps to be the best in the world at sales? That is where John Barrows comes in, with clients including Dropbox, Box, Marketo, Twilio and many more, John has amassed a wealth of knowledge and experience allowing him to provide the most proactive sales tips and strategies to optimise the sales process. If you have not checked out his blog, that really is a must and can be found here. In Today’s Episode You Will Learn:  How did John make his way into the world of SaaS and more specifically sales optimisation? What are the key points all reps must cover in their first calls with new leads? Why is expectation setting so crucial? Why does John believe the best client to rep relationships are those that are equal? How can reps continue to provide value with every interaction? In the case of leads going dark, how can sales reps engage with the lead to ensure conversion? What words must be avoided and how should this conversation be structured? How can sales reps perfect the balance of being direct and being rude? How important is a summary email? What is the optimal structure and how should sales reps follow up on summary emails?  60 Second SaaStr  The most common question asked to John by VPs of Sales? What are the benefits of Top Down prospecting? Do execs need structure?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr John Barrows",01/09/2017 1:21:28,John Barrows,Godfather of Sales,NA,Sales,NA,NA,"Stumbled into sales; 8 years training and sales; real sales education on the job; expectation setting is critical (when was the last time you were pissed off? based on expectations); summary emaill (see previous notes); priority based sales -- if you're not top 1 or 2 priority, its not worth the time; if you can't align with top 3-4 priorities of company, your done; ask educated questions to uncover those priorities; don't ask a dumb question; you'll get a dumb answer; personalization (AI / Machine learning) is going to be  a key, but after that computer will know more - context is most important thing for sales in the future; marketing is content, sales is context (to personalize and sift through the craft); value is in filtering/curating content; google ""best subject lines""; discounting is OK -- but get something back; price up front or build value and the do price later; instead of ""discount"" you talk about creativity and flexibility in pricing -- we can be creative with pricing, but it usually entails longer term contracts, etc, etc; (when you can get creative); best deals you ever sign are the ones that are equal; qualifications stage - two types of persistance; annoying persistance and professional persistence; first is saying the same thing over agin and again (annoying); the latter setting expecations (direct v rude); ""No"" is the second best answer in sales; "
089,http://saastr.libsyn.com/saastr-089-buffers-leo-widrich-on-the-top-10-learnings-in-growing-to-10m-arr,SaaStr 089: Buffer's Leo Widrich on The Top 10 Learnings in Growing to 10m ARR.,"Leo Widrich is the Founder & COO @ Buffer, the Simple and powerful social media scheduling, publishing & analytics. They have raised funding from some of the best including Scott and Cyan Banister, Hubspot’s Dharmesh Shah, Hiten Shah and Eric Ries just to name a few. Now in today’s talk with Leo he breaks down his and the Buffer teams Top 10 Learnings in Growing to 10m ARR. In Today’s Episode You Will Learn:  What are the 3 questions Leo asks his customers to understand them best? When is the right time to ask them? How should you follow up from this? How to experiment with weekly masterminds? How do masterminds work? When is the right time to do them? What is important to remember in entering a mastermind? How does Leo assess pricing structure? Why does he think it is important to experiment with different pricing? How do you do so without losing customers or trust? Why does Leo advise startup founders to get advice from mentors with conflicting opinions? Why is this important and how should a decision be reached?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Leo Widrich",01/13/2017 8:49:00,Leo Widrich,Founder,Buffer,Social Media,NA,Lean Customer Development by Cindy Alvarez; Traction by Gabriel Weinberg,"Saastr annual; 10 thing learned from growing to $10MM ARR; completely remote; 1) weekly relationship building 2) early on, focus on more qualitiative data & insights, than quantitative data 3) talking/listening to customers; (no leading question) - the magic wand question - helpful to get creativity from customers; 4) keep data in house 5) zero in on one marketing channel (focus) - marketing flywheel - early repeatibility; want to become good at marketing; you can then step away and still reap benefits 6) try and get two opposing opinions for big decisions and then forced to make your own mind; 7) more adventurous with pricing (adding features is adding value); doubled-revenue without losing a customer 8) startups use lean methodology once, but never again; slightly embarred by your first product -- shoudl be a cupcake, not only bottom layer of a 3 layer cake 9) personal experience/personal growth - selling our company - what are the experiences we'd miss out if we sell now; 10) N/A yet... :)"
090,http://saastr.libsyn.com/saastr-091-saastrs-own-jason-lemkin-on-the-specific-characteristics-jason-looks-for-in-founders-what-levels-of-acv-suggest-the-potential-for-a-unicorn-why-founders-always-undersell-how-you-should-hire-your-first-sales-reps,SaaStr 090: SaaStr's Own Jason Lemkin on The Specific Characteristics Jason Looks For In Founders? What Levels Of ACV Suggest The Potential For A Unicorn? Why Founders Always Undersell & How You Should Hire Your First Sales Reps?,"Jason Lemkin is the Founder and VC @ SaaStr, or more accurately put Jason is a 2x founder, 1x VC, and constant SaaS enthusiast. He led or sourced the first VC investments in many leading enterprise/SaaS start-ups, Greenhouse.io, Pipedrive, Algolia, Talkdesk, RainforestQA, Automile, and more. He is also an advisor or smaller investor in Showpad, FrontApp, Influitive, BetterWorks, and other SaaS leaders. Jason has co-founded two successful start-ups selling to the enterprise.  Before SaaStr and VC investing, he was CEO and co-founder of EchoSign, the web’s most popular electronic signature service, from inception through its acquisition by Adobe Systems Inc. He then served as Vice President, Web Services at Adobe, where he oversaw the growth of EchoSign and Adobe Document Services to $50,000,000 in ARR in 2012 and $100,000,000+ ARR in 2013. Prior to EchoSign and Adobe, he co-founded one of the only successes in nanotechnology, NanoGram Devices, which was acquired for $50m just 13 months after founding. Other than SaaS he is like me, no known hobbies. In Today’s Episode You Will Learn:  How did Jason make his way into the world of SaaS and come to be Founder and VC @ SaaStr? ACV: What levels of ACV and characteristics suggest potential for a unicorn? How does Jason look to help founders attain higher ACVs? Why is stay focused horrible advice with regards to increasing your ACV with differing customer demands? Does Jason believe that founders always undersell? What advice would Jason give to founders that are nervous to ask for more? What customer response would excite Jason and what would make him concerned? Jason has previously said that ‘founders have to be 110% committed to sales’. What does this mean? How does this look when assessing a founder? Should founders be happy to pay their sales hires more than them? How quickly should the payback period be on these reps? Jason has also previously said that some founders financials are ‘simply ridiculous’. What makes him say this? What financials are fundamental to have very accurately pin pointed? Why is 100% gross margin impossible?  60 Second SaaStr  Why does Jason like it when startups have clients that are not in tech? What does Jason know now that he wishes he had known at the beginning? What should SaaS founders look for in their investors? Why does Jason only invest out of the SaaStr community?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr",01/16/2017 4:00:48,Jason Lemkin,Foud,Saastr,VC,NA,NA,"Started with quora/blogging to start saastr, then partnered with friends to develop saastr fund -- $1-4M checks; less than $6-8k MRR (<$100K too early); more than$1-2MM ARR to late (8-150K); team/founder - all I need to meet is a CEO better than me; saas is harder - so much to do too early; when founders are too tired, they will sell early; can't recruit sequentially, need to do it in parallel; ACV for unicorn - easier to get to big company if you can drive pricing up; founders almost always undersell; VP Sales knows how to get deals without breaking the pricing; $1MM in revenue, hire VP sales (they'll magically create money); 70% of VP sales doesn't work out; best bet is to rule it out -- wash out (from big company) or a stretch (wasn't in the position before); hire 2; VP should give 2 customer references; not fire fast, fire must; "
091,http://saastr.libsyn.com/saastr-091-jason-lemkin-on-why-hire-fast-fire-fast-is-bs-why-he-never-invests-in-quarterly-mrr-why-the-key-is-successful-reinvention,"SaaStr 091: Jason Lemkin on Why Hire Fast Fire Fast is BS, Why He Never Invests In Quarterly MRR & Why The Key Is Successful Reinvention","Jason Lemkin is the Founder and VC @ SaaStr, or more accurately put Jason is a 2x founder, 1x VC, and constant SaaS enthusiast. He led or sourced the first VC investments in many leading enterprise/SaaS start-ups, Greenhouse.io, Pipedrive, Algolia, Talkdesk, RainforestQA, Automile, and more. He is also an advisor or smaller investor in Showpad, FrontApp, Influitive, BetterWorks, and other SaaS leaders. Jason has co-founded two successful start-ups selling to the enterprise.  Before SaaStr and VC investing, he was CEO and co-founder of EchoSign, the web’s most popular electronic signature service, from inception through its acquisition by Adobe Systems Inc. He then served as Vice President, Web Services at Adobe, where he oversaw the growth of EchoSign and Adobe Document Services to $50,000,000 in ARR in 2012 and $100,000,000+ ARR in 2013. Prior to EchoSign and Adobe, he co-founded one of the only successes in nanotechnology, NanoGram Devices, which was acquired for $50m just 13 months after founding. Other than SaaS he is like me, no known hobbies. In Today’s Episode You Will Learn:  How did Jason make his way into the world of SaaS and come to be Founder and VC @ SaaStr? ACV: What levels of ACV and characteristics suggest potential for a unicorn? How does Jason look to help founders attain higher ACVs? Why is stay focused horrible advice with regards to increasing your ACV with differing customer demands? Does Jason believe that founders always undersell? What advice would Jason give to founders that are nervous to ask for more? What customer response would excite Jason and what would make him concerned? Jason has previously said that ‘founders have to be 110% committed to sales’. What does this mean? How does this look when assessing a founder? Should founders be happy to pay their sales hires more than them? How quickly should the payback period be on these reps? Jason has also previously said that some founders financials are ‘simply ridiculous’. What makes him say this? What financials are fundamental to have very accurately pin pointed? Why is 100% gross margin impossible?  60 Second SaaStr  Why does Jason like it when startups have clients that are not in tech? What does Jason know now that he wishes he had known at the beginning? What should SaaS founders look for in their investors? Why does Jason only invest out of the SaaStr community?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr",01/20/2017 3:51:59,Jason Lemkin,Founder,Saastr,VC,NA,NA,"Customers out of tech (non-early adopters) - if you can get past early adopters, you have something; investing - takes 4-5 years to get good; founder - doesn't get good until $10MM ARR; look for investors who you trust at seed stage (it'll take 10 years) AND who can help you the most and, hopefully, someone that can help you get to the next round; 110% commitment to sales (most founders don't like sales) -- they'll kill their customers; founders should have no problem with VP Sales being the highest paid in the companies (should be accretive in 30 days); insanticy -financial red flags: 100% gross margins & projections that are insane & hide the ball (quarterly MRR companies)"
092,http://saastr.libsyn.com/saastr-092-raising-100m-from-sequoia-why-sustainable-growth-is-fundamental-with-zooms-eric-yuan,SaaStr 092: Raising $100m From Sequoia & Why Sustainable Growth Is Fundamental with Zoom's Eric Yuan,"Eric Yuan is the Founder & CEO @ Zoom, the video and web conferencing service that just last week raised $100m in venture funding from Sequoia Capital. Prior to founding Zoom, Eric was Corporate Vice President of Engineering at Cisco, where he was responsible for Cisco's collaboration software development. As one of the founding engineers and Vice President of Engineering at WebEx, Eric was the heart and soul of the WebEx product from 1997 to 2011. Eric proudly grew the WebEx team from 10 engineers to more than 800 worldwide, and contributed to revenue growth from $0 to more than $800M. Eric is a named inventor on 11 issued and 20 pending patents in real time collaboration. In Today’s Episode You Will Learn:  How did Eric make his way into the world of SaaS? What was a-ha moment and founding story of WebEx? How does Eric think about building products, customer first? What does that mindset and approach look like What are the main questions to ask? What are the challenges in doing so? How should one approach growth with startups? Is growth ever in need of control? If so, what can be done to control growth? How can this be done without angering investors? Eric has said before that founders must ‘spend more and burn less’. What does he mean by this? What does that look like in reality? What should be the main focus? Does Eric agree with the notion that founders always undersell? How does Eric approach the situation of leaving money on the table? What are the challenges of doing so?  60 Second SaaStr  What does Eric know now that he wishes he had known at the beginning? Eric’s Fave SaaS Reading Material? Biggest advice to SaaS founders?  If you would like to find out more about the show and the guests presented, you can follow us on Twitter here: Jason Lemkin Harry Stebbings SaaStr Eric Yuan",01/23/2017 2:10:48,Eric Yuan,Founder,Zoom,Web Conferencing,NA,saastr,"started in 2011; previously at cisco (webex acquisition); saas - what is the pain point, why you can do better; competition - want to make sure that my product is better than competition; growth -- do we spend enough times to make sure exisitng customers are happy?; first VP sales is really important; hire potential, rather than experirence in the early days; use minimum spending to test results; if results are good, pour money on it; founders are always underselling; starting on low price gives you options compared to starting at high price; started as SMB and focus on product experience; biggest advice on pricing -- talk to experts; spend most of time on sales; "
